payment_id,customer_id,staff_id,film_id,store_id,amount,amount,payment_id
16033.0,599.0,2.0,138.0,1.0,6.99,,
16034.0,599.0,2.0,49.0,2.0,4.99,,
16035.0,599.0,1.0,100.0,2.0,6.99,,
16036.0,599.0,1.0,388.0,2.0,0.99,,
16037.0,599.0,1.0,353.0,1.0,2.99,,
16038.0,599.0,2.0,818.0,2.0,9.99,,
16039.0,599.0,2.0,645.0,1.0,2.99,,
16040.0,599.0,1.0,527.0,2.0,6.99,,
16041.0,599.0,2.0,437.0,2.0,2.99,,
16042.0,599.0,2.0,836.0,1.0,2.99,,
16043.0,599.0,2.0,443.0,1.0,3.99,,
16044.0,599.0,1.0,646.0,1.0,1.99,,
16045.0,599.0,1.0,1000.0,1.0,4.99,,
16046.0,599.0,1.0,891.0,2.0,1.99,,
16047.0,599.0,2.0,881.0,2.0,8.99,,
16048.0,599.0,2.0,869.0,2.0,2.99,,
16049.0,599.0,2.0,83.0,2.0,2.99,,
,,,,,,4.99,1.0
,,,,,,5.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,7.99,1.0
,,,,,,0.99,1.0
,,,,,,1.99,1.0
,,,,,,0.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,5.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,3.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,9.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,3.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,6.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,6.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,5.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,6.99,1.0
,,,,,,10.99,1.0
,,,,,,5.99,1.0
,,,,,,6.99,1.0
,,,,,,5.99,1.0
,,,,,,6.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,8.99,1.0
,,,,,,2.99,1.0
,,,,,,1.99,1.0
,,,,,,2.99,1.0
,,,,,,8.99,1.0
,,,,,,2.99,1.0
,,,,,,1.99,1.0
,,,,,,6.99,1.0
,,,,,,10.99,1.0
,,,,,,6.99,1.0
,,,,,,4.99,1.0
,,,,,,8.99,1.0
,,,,,,3.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,7.99,1.0
,,,,,,2.99,1.0
,,,,,,5.99,1.0
,,,,,,4.99,1.0
,,,,,,3.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,6.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,1.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,8.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,1.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,6.99,1.0
,,,,,,1.99,1.0
,,,,,,1.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,8.99,1.0
,,,,,,6.99,1.0
,,,,,,0.99,1.0
,,,,,,3.99,1.0
,,,,,,9.99,1.0
,,,,,,1.99,1.0
,,,,,,0.99,1.0
,,,,,,3.99,1.0
,,,,,,4.99,1.0
,,,,,,3.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,3.99,1.0
,,,,,,2.99,1.0
,,,,,,1.99,1.0
,,,,,,4.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,3.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,6.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,5.99,1.0
,,,,,,4.99,1.0
,,,,,,6.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,7.99,1.0
,,,,,,3.99,1.0
,,,,,,7.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,3.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,6.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,5.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,8.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,1.99,1.0
,,,,,,0.99,1.0
,,,,,,8.99,1.0
,,,,,,7.99,1.0
,,,,,,2.99,1.0
,,,,,,6.99,1.0
,,,,,,7.99,1.0
,,,,,,3.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,5.99,1.0
,,,,,,5.99,1.0
,,,,,,7.99,1.0
,,,,,,3.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,9.99,1.0
,,,,,,3.99,1.0
,,,,,,0.99,1.0
,,,,,,5.99,1.0
,,,,,,4.99,1.0
,,,,,,5.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,1.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,7.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,6.99,1.0
,,,,,,3.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,1.99,1.0
,,,,,,2.99,1.0
,,,,,,5.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,7.99,1.0
,,,,,,4.99,1.0
,,,,,,5.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,7.99,1.0
,,,,,,0.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,1.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,7.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,3.99,1.0
,,,,,,2.99,1.0
,,,,,,6.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,3.99,1.0
,,,,,,2.99,1.0
,,,,,,8.99,1.0
,,,,,,4.99,1.0
,,,,,,6.99,1.0
,,,,,,0.99,1.0
,,,,,,7.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,9.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,6.99,1.0
,,,,,,5.99,1.0
,,,,,,6.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,5.99,1.0
,,,,,,1.99,1.0
,,,,,,6.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,6.99,1.0
,,,,,,0.99,1.0
,,,,,,5.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,3.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,3.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,10.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,5.99,1.0
,,,,,,4.99,1.0
,,,,,,5.99,1.0
,,,,,,5.99,1.0
,,,,,,0.99,1.0
,,,,,,5.99,1.0
,,,,,,5.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,8.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,7.99,1.0
,,,,,,4.99,1.0
,,,,,,9.99,1.0
,,,,,,8.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,7.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,5.99,1.0
,,,,,,7.99,1.0
,,,,,,11.99,1.0
,,,,,,0.99,1.0
,,,,,,9.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,6.99,1.0
,,,,,,4.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,3.99,1.0
,,,,,,7.99,1.0
,,,,,,4.99,1.0
,,,,,,9.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,6.99,1.0
,,,,,,4.99,1.0
,,,,,,3.99,1.0
,,,,,,7.99,1.0
,,,,,,6.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,3.98,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,5.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,5.99,1.0
,,,,,,5.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,7.99,1.0
,,,,,,7.99,1.0
,,,,,,4.99,1.0
,,,,,,5.99,1.0
,,,,,,0.99,1.0
,,,,,,8.99,1.0
,,,,,,8.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,0.0,1.0
,,,,,,3.99,1.0
,,,,,,0.99,1.0
,,,,,,6.99,1.0
,,,,,,6.99,1.0
,,,,,,7.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,3.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,7.99,1.0
,,,,,,7.99,1.0
,,,,,,4.99,1.0
,,,,,,8.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,3.99,1.0
,,,,,,4.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,6.99,1.0
,,,,,,0.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,8.99,1.0
,,,,,,2.99,1.0
,,,,,,3.99,1.0
,,,,,,2.99,1.0
,,,,,,3.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,8.99,1.0
,,,,,,2.99,1.0
,,,,,,8.99,1.0
,,,,,,5.99,1.0
,,,,,,8.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,1.99,1.0
,,,,,,5.99,1.0
,,,,,,5.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,13.98,2.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,1.99,1.0
,,,,,,3.99,1.0
,,,,,,5.99,1.0
,,,,,,3.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,3.99,1.0
,,,,,,5.99,1.0
,,,,,,0.99,1.0
,,,,,,5.99,1.0
,,,,,,8.99,1.0
,,,,,,2.99,1.0
,,,,,,7.99,1.0
,,,,,,2.99,1.0
,,,,,,9.99,1.0
,,,,,,4.99,1.0
,,,,,,6.99,1.0
,,,,,,2.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,8.99,1.0
,,,,,,9.99,1.0
,,,,,,4.99,1.0
,,,,,,8.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,9.99,1.0
,,,,,,2.99,1.0
,,,,,,7.99,1.0
,,,,,,1.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,1.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,1.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,5.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,3.99,1.0
,,,,,,6.99,1.0
,,,,,,6.99,1.0
,,,,,,4.99,1.0
,,,,,,3.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,3.99,1.0
,,,,,,6.99,1.0
,,,,,,4.99,1.0
,,,,,,5.99,1.0
,,,,,,3.99,1.0
,,,,,,4.99,1.0
,,,,,,8.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,6.99,1.0
,,,,,,3.99,1.0
,,,,,,9.99,1.0
,,,,,,10.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,3.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,1.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,8.99,1.0
,,,,,,2.99,1.0
,,,,,,6.99,1.0
,,,,,,7.99,1.0
,,,,,,2.99,1.0
,,,,,,5.99,1.0
,,,,,,4.99,1.0
,,,,,,7.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,6.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,6.99,1.0
,,,,,,6.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,7.99,1.0
,,,,,,9.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,8.99,1.0
,,,,,,7.99,1.0
,,,,,,2.99,1.0
,,,,,,5.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,1.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,6.99,1.0
,,,,,,8.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,3.99,1.0
,,,,,,9.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,3.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,5.99,1.0
,,,,,,0.99,1.0
,,,,,,6.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,1.99,1.0
,,,,,,5.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,1.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,7.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,6.99,1.0
,,,,,,7.99,1.0
,,,,,,8.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,5.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,7.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,8.99,1.0
,,,,,,0.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,8.99,1.0
,,,,,,6.99,1.0
,,,,,,3.99,1.0
,,,,,,5.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,9.99,1.0
,,,,,,6.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,3.99,1.0
,,,,,,4.99,1.0
,,,,,,3.99,1.0
,,,,,,6.99,1.0
,,,,,,2.99,1.0
,,,,,,7.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,1.99,1.0
,,,,,,7.99,1.0
,,,,,,1.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,3.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,6.99,1.0
,,,,,,8.99,1.0
,,,,,,7.99,1.0
,,,,,,7.99,1.0
,,,,,,8.99,1.0
,,,,,,0.99,1.0
,,,,,,5.99,1.0
,,,,,,4.99,1.0
,,,,,,1.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,1.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,5.99,1.0
,,,,,,3.99,1.0
,,,,,,6.99,1.0
,,,,,,3.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,5.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,3.99,1.0
,,,,,,9.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,6.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,3.99,1.0
,,,,,,0.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,1.99,1.0
,,,,,,7.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,7.99,1.0
,,,,,,4.99,1.0
,,,,,,6.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,3.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,1.99,1.0
,,,,,,6.99,1.0
,,,,,,2.99,1.0
,,,,,,1.99,1.0
,,,,,,3.99,1.0
,,,,,,2.99,1.0
,,,,,,6.99,1.0
,,,,,,4.99,1.0
,,,,,,10.99,1.0
,,,,,,6.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,6.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,9.99,1.0
,,,,,,1.98,2.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,7.98,2.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,1.99,1.0
,,,,,,2.99,1.0
,,,,,,5.99,1.0
,,,,,,7.99,1.0
,,,,,,6.99,1.0
,,,,,,1.99,1.0
,,,,,,3.99,1.0
,,,,,,7.99,1.0
,,,,,,1.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,6.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,3.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,1.99,1.0
,,,,,,2.99,1.0
,,,,,,9.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,6.99,1.0
,,,,,,6.99,1.0
,,,,,,2.99,1.0
,,,,,,6.99,1.0
,,,,,,4.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,3.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,9.99,1.0
,,,,,,0.99,1.0
,,,,,,8.99,1.0
,,,,,,0.99,1.0
,,,,,,1.99,1.0
,,,,,,1.99,1.0
,,,,,,0.99,1.0
,,,,,,5.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,5.99,1.0
,,,,,,6.99,1.0
,,,,,,9.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,1.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,10.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,7.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,5.99,1.0
,,,,,,7.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,8.99,1.0
,,,,,,0.99,1.0
,,,,,,0.99,1.0
,,,,,,3.99,1.0
,,,,,,0.99,1.0
,,,,,,5.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,2.99,1.0
,,,,,,5.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,3.99,1.0
,,,,,,5.99,1.0
,,,,,,7.99,1.0
,,,,,,2.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,6.99,1.0
,,,,,,5.99,1.0
,,,,,,7.99,1.0
,,,,,,4.99,1.0
,,,,,,4.99,1.0
,,,,,,1.99,1.0
,,,,,,2.99,1.0
,,,,,,4.99,1.0
,,,,,,5.99,1.0
,,,,,,0.99,1.0
,,,,,,2.99,1.0
,,,,,,0.99,1.0
,,,,,,4.99,1.0
,,,,,,6.99,1.0
,,,,,,4.99,1.0
